,Hymn Number,Hymn Title,Hymn Text
517,371,,
518,372, How Can We Sinners Know,". How can we sinners know
our sins on earth forgiven?
How can my gracious Savior show
my name inscribed in heaven?. What we have felt and seen,
with confidence we tell,
and publish to the ends of earth
the signs infallible.. We who in Christ believe
that he for us hath died,
we all his unknown peace receive
and feel his blood applied.. We by his Spirit prove
and know the things of God,
the things which freely of his love
he hath on us bestowed.. The meek and lowly heart
that in our Savior was,
to us that Spirit doth impart
and signs us with his cross.. Our nature's turned, our mind
transformed in all its powers,
and both the witnesses are joined,
the Spirit of God with ours."
519,372,,
520,373, Nothing Between,". Nothing between my soul and my Savior,
naught of this world's delusive dream;
I have renounced all sinful pleasure;
Jesus is mine, there's nothing between.efrain:
Nothing between my soul and my Savior,
so that his blessed face may be seen;
nothing preventing the least of his favor;
keep the way clear! let nothing between.. Nothing between, like worldly pleasure;
habits of life, though harmless they seem,
must not my heart from him ever sever;
he is my all, there's nothing between.
(Refrain). Nothing between, like pride or station;
self or friends shall not intervene;
though it may cost me much tribulation,
I am resolved, there's nothing between.
(Refrain). Nothing between, e'en many hard trials,
though the whole world against me convene;
watching with prayer and much self denial,
I'll triumph at last, there's nothing between.
(Refrain)"
521,373,,
522,374, Standing on the Promises,". Standing on the promises of Christ my King,
through eternal ages let his praises ring;
glory in the highest, I will shout and sing,
standing on the promises of God.efrain:
Standing, standing,
standing on the promises of God my Savior;
standing, standing,
I'm standing on the promises of God.. Standing on the promises that cannot fail,
when the howling storms of doubt and fear assail,
by the living Word of God I shall prevail,
standing on the promises of God. [Refrain]. Standing on the promises of Christ the Lord,
bound to him eternally by love's strong cord,
overcoming daily with the Spirit's sword,
standing on the promises of God. [Refrain]. Standing on the promises I cannot fall,
listening every moment to the Spirit's call,
resting in my Savior as my all in all,
standing on the promises of God. [Refrain]"
523,374,,
524,375, There Is a Balm in Gilead,"efrain:
There is a balm in Gilead
to make the wounded whole;
there is a balm in Gilead
to heal the sin-sick soul. Some times I feel discouraged,
and think my work’s in vain.
But then the Holy Spirit
revives my soul again.
(Refrain) Don't ever feel discouraged,
for Jesus is your friend,
and if you look for knowledge
he'll ne'er refuse to lend.
(Refrain) If you can’t preach like Peter,
if you can’t pray like Paul,
just tell the love of Jesus,
and say he died for all.
(Refrain)"
525,375,,
526,376, Dona Nobis Pacem,". Dona nobis pacem, pacem.
Dona nobis pacem.
b. Dona nobis pacem.
Dona nobis pacem.
c. Dona nobis pacem.
Dona nobis pacem.ranslated, ""Give us peace,"" this
traditional Latin hymn may be sung
as a canon. A new voice starts
when the preceding voice reaches
the next section."
527,376,,
528,377, It Is Well with My Soul,". When peace, like a river, attendeth my way,
when sorrows like sea billows roll;
whatever my lot, thou hast taught me to say,
It is well, it is well with my soul.efrain:
It is well with my soul,
it is well, it is well with my soul.. Though Satan should buffet, though trials should come,
let this blest assurance control,
that Christ has regarded my helpless estate,
and hath shed his own blood for my soul.
(Refrain). My sin, oh, the bliss of this glorious thought!
My sin, not in part but the whole,
is nailed to the cross, and I bear it no more,
praise the Lord, praise the Lord, O my soul!
(Refrain). And, Lord, haste the day when my faith shall be sight,
the clouds be rolled back as a scroll;
the trump shall resound, and the Lord shall descend,
even so, it is well with my soul.
(Refrain)"
529,377,,
530,378, Amazing Grace,". Amazing grace! How sweet the sound
that saved a wretch like me!
I once was lost, but now am found;
was blind, but now I see.. 'Twas grace that taught my heart to fear,
and grace my fears relieved;
how precious did that grace appear
the hour I first believed.. Through many dangers, toils, and snares,
I have already come;
'tis grace hath brought me safe thus far,
and grace will lead me home.. The Lord has promised good to me,
his word my hope secures;
he will my shield and portion be,
as long as life endures.. Yea, when this flesh and heart shall fail,
and mortal life shall cease,
I shall possess, within the veil,
a life of joy and peace.. When we've been there ten thousand years,
bright shining as the sun,
we've no less days to sing God's praise
than when we'd first begun.herokee:OH NAY THLA NAH, HEE OO WAY GEE.'
E GAH GWOO YAH HAY EE.
NAW GWOO JOE SAH, WE YOU LOW SAY,
E GAH GWOO YAH HO NAH.avajo:
NIZHÓNÍGO JOOBA' DITTS' A'
YISDÁSHÍÍTÍNÍGÍÍ,
LAH YÓÓÍÍYÁ, K' AD SHÉNÁHOOSDZIN,
DOO EESH'Í̗Í̗ DA ŃT'ÉÉ.iowa:
DAW K'EE DA HA DAWTSAHY HE TSOW'HAW
DAW K'EE DA HA DAWTSAHY HEE.
BAY DAWTSAHY TAW, GAW AYM OW THAT T'AW,
DAW K'EE DA HA DAWTSAHY H'EE.reek:
PO YA FEK CHA HE THLAT AH TET
AH NON AH CHA PA KAS
CHA FEE KEE O FUNNAN LA KUS
UM E HA TA LA YUS.hoctaw:
SHILOMBISH HOLITOPA MA!
ISHMMINTI PULLA CHA
HATAK ILBUSHA PIA HA
IS PI YUKPALASHKE."
531,378,,
532,379," Blow Ye the Trumpet, Blow",". Blow ye the trumpet, blow!
The gladly solemn sound
let all the nations know,
to earth's remotest bound:
The year of jubilee is come!
The year of jubilee is come!
Return, ye ransomed sinners, home.. Jesus, our great high priest,
hath full atonement made;
ye weary spirits, rest;
ye mournful souls, be glad:
The year of jubilee is come!
The year of jubilee is come!
Return, ye ransomed sinners, home.. Extol the Lamb of God,
the all atoning Lamb;
redemption in his blood
throughout the world proclaim:
The year of jubilee is come!
The year of jubilee is come!
Return, ye ransomed sinners, home.. Ye slaves of sin and hell,
your liberty receive,
and safe in Jesus dwell,
and blest in Jesus' live:
The year of jubilee is come!
The year of jubilee is come!
Return, ye ransomed sinners, home.. Ye who have sold for nought
your heritage above
shall have it back unbought,
the gift of Jesus' love:
The year of jubilee is come!
The year of jubilee is come!
Return, ye ransomed sinners, home.. The gospel trumpet hear,
the news of heavenly grace;
and saved from earth, appear
before your Savior's face:
The year of jubilee is come!
The year of jubilee is come!
Return to your eternal home."
533,379,,
534,380, There's Within My Heart a Melody,". There's within my heart a melody
Jesus whispers sweet and low:
Fear not, I am with thee, peace, be still,
in all of life's ebb and flow.efrain:
Jesus, Jesus, Jesus,
sweetest name I know,
fills my every longing,
keeps me singing as I go.. All my life was wrecked by sin and strife,
discord filled my heart with pain;
Jesus swept across the broken strings,
stirred the slumbering chords again. [Refrain]. Though sometimes he leads through waters deep,
trials fall across the way,
though sometimes the path seems rough and steep,
see his footprints all the way. [Refrain]. Feasting on the riches of his grace,
resting neath his sheltering wing,
always looking on his smiling face,
that is why I shout and sing. [Refrain]. Soon he's coming back to welcome me
far beyond the starry sky;
I shall wing my flight to worlds unknown;
I shall reign with him on high. [Refrain]"
535,380,,
536,381," Savior, Like a Shepherd Lead Us",". Savior, like a shepherd lead us,
much we need thy tender care;
in thy pleasant pastures feed us,
for our use thy folds prepare.
Blessed Jesus, blessed Jesus!
Thou hast bought us, thine we are.
Blessed Jesus, blessed Jesus!
Thou hast bought us, thine we are.. We are thine, thou dost befriend us,
be the guardian of our way;
keep thy flock, from sin defend us,
seek us when we go astray.
Blessed Jesus, blessed Jesus!
Hear, O hear us when we pray.
Blessed Jesus, blessed Jesus!
Hear, O hear us when we pray.. Thou hast promised to receive us,
poor and sinful though we be;
thou hast mercy to relieve us,
grace to cleanse and power to free.
Blessed Jesus, blessed Jesus!
We will early turn to thee.
Blessed Jesus, blessed Jesus!
We will early turn to thee.. Early let us seek thy favor,
early let us do thy will;
blessed Lord and only Savior,
with thy love our bosoms fill.
Blessed Jesus, blessed Jesus!
Thou hast loved us, love us still.
Blessed Jesus, blessed Jesus!
Thou hast loved us, love us still."
537,381,,
538,382," Have Thine Own Way, Lord",". Have thine own way, Lord!
Have thine own way!
Thou art the potter;
I am the clay.
Mold me and make me
after thy will,
while I am waiting,
yielded and still.. Have thine own way, Lord!
Have thine own way!
Search me and try me,
Savior today!
Wash me just now, Lord,
wash me just now,
as in thy presence
humbly I bow.. Have thine own way, Lord!
Have thine own way!
Wounded and weary,
help me I pray!
Power, all power,
surely is thine!
Touch me and heal me,
Savior divine!. Have thine own way, Lord!
Have thine own way!
Hold o'er my being
absolute sway.
Fill with thy Spirit
till all shall see
Christ only, always,
living in me!"
539,382,,
540,383, This Is a Day of New Beginnings," This is a day of new beginnings,
time to remember and move on,
time to believe what love is bringing,
laying to rest the pain that's gone. For by the life and death of Jesus,
God's mighty Spirit, now as then,
can make for us a world of difference,
as faith and hope are born again. Then let us, with the Spirit's daring,
step from the past and leave behind
our disappointment, guilt, and grieving,
seeking new paths, and sure to find. Christ is alive, and goes before us
to show and share what love can do.
This is a day of new beginnings;
our God is making all things new. In faith we'll gather round the table
to taste and share what love can do.
This is a day of new beginnings;
our God is making all things new."
541,383,,
542,384," Love Divine, All Loves Excelling",". Love divine, all loves excelling,
joy of heaven, to earth come down;
fix in us thy humble dwelling;
all thy faithful mercies crown!
Jesus, thou art all compassion,
pure, unbounded love thou art;
visit us with thy salvation;
enter every trembling heart.. Breathe, O breathe thy loving Spirit
into every troubled breast!
Let us all in thee inherit;
let us find that second rest.
Take away our bent to sinning;
Alpha and Omega be;
end of faith, as its beginning,
set our hearts at liberty.. Come, Almighty to deliver,
let us all thy life receive;
suddenly return and never,
nevermore thy temples leave.
Thee we would be always blessing,
serve thee as thy hosts above,
pray and praise thee without ceasing,
glory in thy perfect love.. Finish, then, thy new creation;
pure and spotless let us be.
Let us see thy great salvation
perfectly restored in thee;
changed from glory into glory,
till in heaven we take our place,
till we cast our crowns before thee,
lost in wonder, love, and praise."
543,384b," Love Divine, All Loves Excelling",". Love divine, all loves excelling,
joy of heaven, to earth come down;
fix in us thy humble dwelling;
all thy faithful mercies crown!
Jesus, thou art all compassion,
pure, unbounded love thou art;
visit us with thy salvation;
enter every trembling heart.. Breathe, O breathe thy loving Spirit
into every troubled breast!
Let us all in thee inherit;
let us find that second rest.
Take away our bent to sinning;
Alpha and Omega be;
end of faith, as its beginning,
set our hearts at liberty.. Come, Almighty to deliver,
let us all thy life receive;
suddenly return and never,
nevermore thy temples leave.
Thee we would be always blessing,
serve thee as thy hosts above,
pray and praise thee without ceasing,
glory in thy perfect love.. Finish, then, thy new creation;
pure and spotless let us be.
Let us see thy great salvation
perfectly restored in thee;
changed from glory into glory,
till in heaven we take our place,
till we cast our crowns before thee,
lost in wonder, love, and praise."
544,385, Let Us Plead for Faith Alone,". Let us plead for faith alone,
faith which by our works is shown;
God it is who justifies,
only faith the grace applies.. Active faith that lives within,
conquers hell and death and sin,
hallows whom it first made whole,
forms the Savior in the soul.. Let us for this faith contend,
sure salvation is the end;
heaven already is begun,
everlasting life is won.. Only let us persevere
till we see our Lord appear,
never from the Rock remove,
saved by faith which works by love."
545,385,,
546,386," Come, O Thou Traveler Unknown"," Come, O thou Traveler unknown,
whom still I hold, but cannot see!
My company before is gone,
and I am left alone with thee.
With thee all night I mean to stay,
and wrestle till the break of day;
with thee all night I mean to stay,
and wrestle till the break of day.. I need not tell thee who I am,
my misery and sin declare;
thyself hast called me by my name,
look on thy hands and read it there.
But who, I ask thee, who art thou?
Tell me thy name, and tell me now.
But who, I ask thee, who art thou?
Tell me thy name, and tell me now.. Yield to me now, for I am weak,
but confident in self-despair!
Speak to my heart, in blessing speak,
be conquered by my instant prayer.
Speak, or thou never hence shalt move,
and tell me if thy name is Love.
Speak, or thou never hence shalt move,
and tell me if thy name is Love. 'Tis Love! 'tis Love! Thou diedst for me,
I hear thy whisper in my heart.
The morning breaks, the shadows flee,
pure, Universal Love thou art.
To me, to all, thy mercies move;
thy nature and thy name is Love.
To me, to all, thy mercies move;
thy nature and thy name is Love."
547,386,,
548,387," Come, O Thou Traveler Unknown","ome, O thou Traveler unknown,
whom still I hold, but cannot see!
My company before is gone,
and I am left alone with thee;
with thee all night I mean to stay
and wrestle till the break of day. need not tell thee who I am,
my misery and sin declare;
thyself hast called me by my name,
look on thy hands, and read it there.
But who, I ask thee, who art thou?
Tell me thy name, and tell me now.n vain thou strugglest to get free,
I never will unloose my hold;
art yhou the man that died for me?
The secret of thy love unfold;
wrestling, I will not let thee go
till I thy name, thy nature know.ilt thou not yet to me reveal
thy new, unutterable name?
Tell me, I still beseech thee, tell,
to know it now resolved I am;
wrestling, I will not let thee go,
till I thy name, thy nature know.Tis all in vain to hold thy tongue
or touch the hollow of my thigh;
though every sinew be unstrung,
out of my arms thou shalt not fly;
wrestling I will not let thee go
till I thy name, thy nature know.hat though my shrinking flesh complain,
and murmur to contend so long?
I rise superior to my pain:
when I am weak then I am strong,
and when my all of strength shall fail
I shall with the God-man prevail.y strength is gone, my nature dies,
I sink beneath thy weighty hand,
faint to revive, and fall to rise;
I fall, and yet by faith I stand;
I stand and will not let thee go
till I thy name, thy nature know.ield to me now -- for I am weak,
but confident in self-despair!
Speak to my heart, in blessing speak,
be conquered by my instant prayer:
speak, or thou never hence shalt move,
and tell me if thy name is Love.Tis Love! ’tis Love! thou diedst for me,
I hear thy whisper in my heart.
The morning breaks, the shadows flee,
pure, Universal Love thou art;
to me, to all, thy mercies move --
thy nature, and thy name is Love.y prayer hath power with God; the grace
unspeakable I now receive;
through faith I see thee face to face,
I see thee face to face, and live!
In vain I have not wept and strove--
thy nature, and thy name is Love. know thee, Savior, who thou art,
Jesus, the feeble sinner’s friend;
nor wilt thou with the night depart.
but stay and love me to the end:
thy mercies never shall remove,
thy nature, and thy name is Love.he Sun of Righteousness on me
hath rose with healing in his wings:
withered my nature’s strength; from thee
my soul its life and succor brings;
my help is all laid up above;
thy nature, and thy name is Love.ontented now upon my thigh
I halt, till life’s short journey end;
all helplessness, all weakness I
on thee alone for strength depend;
nor have I power from thee to move:
thy nature, and thy name is Love.ame as I am, I take the prey,
hell, earth, and sin, with ease overcome;
I leap for joy, pursue my way,
and as a bounding hart fly home,
through all eternity to prove
thy nature, and thy name is Love."
549,387,,
550,388, O Come and Dwell in Me,". O come and dwell in me,
Spirit of power within,
and bring the glorious liberty
from sorrow, fear, and sin.. Hasten the joyful day
which shall my sins consume,
when old things shall be done away,
and all things new become.. I want the witness, Lord,
that all I do is right,
according to thy mind and word,
well-pleasing in thy sight.. I ask no higher state;
indulge me but in this,
and soon or later then translate
to thine eternal bliss."
551,388,,
552,389," Freely, Freely",
553,390, Forgive Our Sins as We Forgive,
554,391," O Happy Day, That Fixed My Choice",". O happy day, that fixed my choice
on thee, my Savior and my God!
Well may this glowing heart rejoice,
and tell its raptures all abroad.efrain:
Happy day, happy day,
when Jesus washed my sins away!
He taught me how to watch and pray,
and live rejoicing every day.
Happy day, happy day,
when Jesus washed my sins away!. O happy bond, that seals my vows
to him who merits all my love!
Let cheerful anthems fill his house,
while to that sacred shrine I move.
(Refrain). It's done: the great transaction's done!
I am the Lord's and he is mine;
he drew me and I followed on,
charmed to confess the voice divine.
(Refrain). Now rest, my long-divided heart,
fixed on this blissful center, rest.
Here have I found a nobler part;
here heavenly pleasures fill my breast.
(Refrain). High heaven, that heard the solemn vow,
that vow renewed shall daily hear,
till in life's latest hour I bow
and bless in death a bond so dear.
(Refrain)"
555,391,,
556,392, Prayer for a New Heart,
557,393, Spirit of the Living God,
558,394, Something Beautiful,
559,395, Take Time to Be Holy,". Take time to be holy,
speak oft with thy Lord;
abide in him always,
and feed on his word.
Make friends of God's children,
help those who are weak,
forgetting in nothing
his blessing to seek.. Take time to be holy,
the world rushes on;
spend much time in secret
with Jesus alone.
By looking to Jesus,
like him thou shalt be;
thy friends in thy conduct
his likeness shall see.. Take time to be holy,
let him be thy guide,
and run not before him,
whatever betide.
In joy or in sorrow,
still follow the Lord,
and, looking to Jesus,
still trust in his word.. Take time to be holy,
be calm in thy soul,
each thought and each motive
beneath his control.
Thus led by his spirit
to fountains of love,
thou soon shalt be fitted
for service above."
560,395,,
561,396," O Jesus, I Have Promised",". O Jesus, I have promised
to serve thee to the end;
be thou forever near me,
my Master and my friend.
I shall not fear the battle
if thou art by my side,
nor wander from the pathway
if thou wilt be my guide.. O let me feel thee near me!
The world is ever near;
I see the sights that dazzle,
the tempting sounds I hear;
my foes are ever near me,
around me and within;
but Jesus, draw thou nearer,
and shield my soul from sin.. O let me hear thee speaking
in accents clear and still,
above the storms of passion,
the murmurs of self-will.
O speak to reassure me,
to hasten or control;
O speak, and make me listen,
thou guardian of my soul.. O Jesus, thou hast promised
to all who follow thee
that where thou art in glory
there shall thy servant be.
And Jesus, I have promised
to serve thee to the end;
O give me grace to follow,
my Master and my Friend."
562,396,,
563,397, I Need Thee Every Hour,". I need thee every hour, most gracious Lord;
no tender voice like thine can peace afford.
Refrain:
I need thee, O I need thee;
every hour I need thee;
O bless me now, my Savior, I come to thee.. I need thee every hour; stay thou nearby;
temptations lose their power when thou art nigh.
(Refrain). I need thee every hour, in joy or pain;
come quickly and abide, or life is vain.
(Refrain). I need thee every hour; teach me thy will;
and thy rich promises in me fulfill.
(Refrain). I need thee every hour, most Holy One;
O make me thine indeed, thou blessed Son.
(Refrain)"
564,397,,
565,398, Jesus Calls Us,". Jesus calls us o'er the tumult
of our life's wild, restless sea;
day by day his sweet voice soundeth,
saying, ""Christian, follow me!"". As of old the apostles heard it
by the Galilean lake,
turned from home and toil and kindred,
leaving all for Jesus' sake.. Jesus calls us from the worship
of the vain world's golden store,
from each idol that would keep us,
saying, ""Christian, love me more!"". In our joys and in our sorrows,
days of toil and hours of ease,
still he calls, in cares and pleasures,
""Christian, love me more than these!"". Jesus calls us! By thy mercies,
Savior, may we hear thy call,
give our hearts to thine obedience,
serve and love thee best of all."
566,398,,
567,399," Take My Life, and Let It Be",". Take my life, and let it be
consecrated, Lord, to thee.
Take my moments and my days;
let them flow in ceaseless praise.
Take my hands, and let them move
at the impulse of thy love.
Take my feet, and let them be
swift and beautiful for thee.. Take my voice, and let me sing
always, only, for my King.
Take my lips, and let them be
filled with messages from thee.
Take my silver and my gold;
not a mite would I withhold.
Take my intellect, and use
every power as thou shalt choose.. Take my will, and make it thine;
it shall be no longer mine.
Take my heart, it is thine own;
it shall be thy royal throne.
Take my love, my Lord, I pour
at thy feet its treasure-store.
Take myself, and I will be
ever, only, all for thee."
568,399,,
569,400," Come, Thou Fount of Every Blessing",". Come, thou Fount of every blessing,
tune my heart to sing thy grace;
streams of mercy, never ceasing,
call for songs of loudest praise.
Teach me some melodious sonnet,
sung by flaming tongues above.
Praise the mount! I'm fixed upon it,
mount of thy redeeming love.. Here I raise mine Ebenezer;
hither by thy help I'm come;
and I hope, by thy good pleasure,
safely to arrive at home.
Jesus sought me when a stranger,
wandering from the fold of God;
he, to rescue me from danger,
interposed his precious blood.. O to grace how great a debtor
daily I'm constrained to be!
Let thy goodness, like a fetter,
bind my wandering heart to thee.
Prone to wander, Lord, I feel it,
prone to leave the God I love;
here's my heart, O take and seal it,
seal it for thy courts above."
570,400,,
571,401, For Holiness of Heart,
572,402," Lord, I Want to Be a Christian"," Lord, I want to be a Christian in my heart, in my heart;
Lord, I want to be a Christian in my heart.
In my heart, in my heart,
Lord, I want to be a Christian in my heart. Lord, I want to be more loving in my heart, in my heart;
Lord, I want to be more loving in my heart.
In my heart, in my heart,
Lord, I want to be more loving in my heart. Lord, I want to be more holy in my heart, in my heart;
Lord, I want to be more holy in my heart.
In my heart, in my heart,
Lord, I want to be more holy in my heart. Lord, I want to be like Jesus in my heart, in my heart;
Lord, I want to be like Jesus in my heart.
In my heart, in my heart,
Lord, I want to be like Jesus in my heart."
573,402,,
574,403, For True Life,
575,404, Every Time I Feel the Spirit,"efrain:
Every time I feel the spirit
moving in my heart, I will pray.
Yes, every time I feel the spirit
moving in my heart, I will pray. Upon the mountain, my Lord spoke,
out his mouth came fire and smoke.
All around me looks so shine,
ask my Lord if all was mine. (Refrain) Jordan river runs right cold,
chills the body, not the soul.
Ain't but one train on this track,
runs to heaven and right back. (Refrain)"
576,404,,
577,405, Seek Ye First,
578,406, Canticle of Prayer,
579,407, Close to Thee,". Thou my everlasting portion,
more than friend or life to me,
all along my pilgrim journey,
Savior, let me walk with thee.efrain:
Close to thee, close to thee,
close to thee, close to thee,
all along my pilgrim journey,
Savior, let me walk with thee.. Not for ease or worldly pleasure,
nor for fame my prayer shall be;
gladly will I toil and suffer,
only let me walk with thee.efrain:
Close to thee, close to thee,
close to thee, close to thee,
gladly will I toil and suffer,
only let me walk with thee.. Lead me through the vale of shadows,
bear me o'er life's fitful sea;
then the gate of life eternal
may I enter, Lord, with thee.efrain:
Close to thee, close to thee,
close to thee, close to thee,
then the gate of life eternal
may I enter, Lord, with thee."
580,407,,
581,408, The Gift of Love,"o view this media, please accept the license agreement:n order to use resources from the Hope Publishing Company, you must reside in the United States or Canada. Hope Publishing Company owns or administers the contents in these territories.
You may download one copy of this selection for your own personal use. To make any further copies or to perform the work you must get permission from Hope Publishing Company or belong to and report the copying activity to CCLI, LicenSing or OneLicense.net. By selecting ""I Agree"" you are verifying that you reside in the U.S. or Canada and will only legally use this selection."
582,408,,
583,409, For Grace to Labor,
584,410, I Want a Principle Within,". I want a principle within
of watchful, godly fear,
a sensibility of sin,
a pain to feel it near.
I want the first approach to feel
of pride or wrong desire,
to catch the wandering of my will,
and quench the kindling fire.. From thee that I no more may stray,
no more thy goodness grieve,
grant me the filial awe, I pray,
the tender conscience give.
Quick as the apple of an eye,
O God, my conscience make;
awake my soul when sin is nigh,
and keep it still awake.. Almighty God of truth and love,
to me thy power impart;
the mountain from my soul remove,
the hardness from my heart.
O may the least omission pain
my reawakened soul,
and drive me to that blood again,
which makes the wounded whole."
585,410,,
586,411," Dear Lord, Lead Me Day by Day",
587,412, Prayer of John Chrysostom,
588,413, A Charge to Keep I Have,". A charge to keep I have,
a God to glorify,
a never-dying soul to save,
and fit it for the sky.. To serve the present age,
my calling to fulfill;
O may it all my powers engage
to do my Master's will!. Arm me with jealous care,
as in thy sight to live,
and oh, thy servant, Lord, prepare
a strict account to give!. Help me to watch and pray,
and on thyself rely,
assured, if I my trust betray,
I shall forever die."
589,413,,
590,414, Thou Hidden Love of God,". Thou hidden love of God, whose height,
whose depth unfathomed no one knows,
I see from far thy beauteous light,
and inly sigh for thy repose;
my heart is pained, nor can it be
at rest, till it finds rest in thee.. 'Tis mercy all that thou hast brought
my mind to seek its peace in thee;
yet while I seek, but find thee not,
no peace my wandering soul shall see.
O when shall all my wanderings end,
and all my steps to thee-ward tend?. Is there a thing beneath the sun
that strives with thee my heart to share?
Ah, tear it thence and reign alone,
the Lord of every motion there;
then shall my heart from earth be free,
when it hath found repose in thee.. O Love, thy sovereign aid impart
to save me from low-thoughted care;
chase this self-will from all my heart,
from all its hidden mazes there;
make me thy duteous child that I
ceaseless may ""Abba, Father"" cry.. Each moment draw from earth away
my heart that lowly waits thy call;
speak to my inmost soul and say,
""I am thy love, thy God, thy all!""
To feel thy power, to hear thy voice,
to taste thy love, be all my choice."
591,414,,
592,415, Take Up Thy Cross,". ""Take up thy cross,"" the Savior said,
""if thou wouldst my disciple be;
deny thyself, the world forsake,
and humbly follow after me."". Take up thy cross, let not its weight
fill thy weak spirit with alarm;
his strength shall bear thy spirit up,
and brace thy heart and nerve thine arm.. Take up thy cross, nor heed the shame,
nor let thy foolish pride rebel;
thy Lord for thee the cross endured,
to save thy soul from death and hell.. Take up thy cross and follow Christ,
nor think till death to lay it down;
for only those who bear the cross
may hope to wear the glorious crown."
593,415,,
594,416, Come Out the Wilderness,"efrain:
I am leaning on the Lord,
I am leaning on the Lord,
I am leaning on the Lord,
who died on Calvary. Tell me, how did you feel when you come out,
come out the wilderness, come out the wilderness,
come out the wilderness?
Tell me, how did you feel when you come out
come out the wilderness, leaning on the Lord? (Refrain) Did you love everybody when you come out,
come out the wilderness, come out the wilderness,
come out the wilderness?
Did you love everybody when you come out,
come out the wilderness, leaning on the Lord? (Refrain) Did your soul feel happy when you come out,
come out the wilderness, come out the wilderness,
come out the wilderness?
Did your soul feel happy when you come out,
come out the wilderness, leaning on the Lord? (Refrain)"
595,416,,
596,417, O For a Heart to Praise My God,". O for a heart to praise my God,
a heart from sin set free,
a heart that always feels thy blood
so freely shed for me.. A heart resigned, submissive, meek,
my great Redeemer's throne,
where only Christ is heard to speak,
where Jesus reigns alone.. A humble, lowly, contrite heart,
believing, true, and clean,
which neither life nor death can part
from Christ who dwells within.. A heart in every thought renewed
and full of love divine,
perfect and right and pure and good,
a copy, Lord, of thine.. Thy nature, gracious Lord, impart;
come quickly from above;
write thy new name upon my heart,
thy new, best name of Love."
597,417,,
598,418, We Are Climbing Jacob's Ladder," We are climbing Jacob’s ladder;
we are climbing Jacob’s ladder,
we are climbing Jacob’s ladder;
soldiers of the cross. Every round goes higher, higher;
every round goes higher, higher,
every round goes higher, higher;
soldiers of the cross. Sinner, do you love my Jesus?
Sinner, do you love my Jesus?
Sinner, do you love my Jesus?
Soldiers of the cross. If you love him, why not serve him?
If you love him, why not serve him?
If you love him, why not serve him?
Soldiers of the cross. We are climbing higher, higher;
we are climbing higher, higher,
we are climbing higher, higher;
soldiers of the cross."
599,418,,
600,419," I Am Thine, O Lord",". I am thine, O Lord, I have heard thy voice,
and it told thy love to me;
but I long to rise in the arms of faith
and be closer drawn to thee.efrain:
Draw me nearer, nearer, blessed Lord,
to the cross where thou hast died.
Draw me nearer, nearer, nearer, blessed Lord,
to thy precious, bleeding side.. Consecrate me now to thy service, Lord,
by the power of grace divine;
let my soul look up with a steadfast hope,
and my will be lost in thine.
(Refrain). O the pure delight of a single hour
that before thy throne I spend,
when I kneel in prayer, and with thee, my God,
I commune as friend with friend!
(Refrain). There are depths of love that I cannot know
till I cross the narrow sea;
there are heights of joy that I may not reach
till I rest in peace with thee.
(Refrain)"
601,419,,
602,420," Breathe on Me, Breath of God",". Breathe on me, Breath of God,
fill me with life anew,
that I may love what thou dost love,
and do what thou wouldst do.. Breathe on me, Breath of God,
until my heart is pure,
until with thee I will one will,
to do and to endure.. Breathe on me, Breath of God,
till I am wholly thine,
till all this earthly part of me
glows with thy fire divine.. Breathe on me, Breath of God,
so shall I never die,
but live with thee the perfect life
of thine eternity."
603,420,,
604,421," Make Me a Captive, Lord",". Make me a captive, Lord,
and then I shall be free.
Force me to render up my sword,
and I shall conqueror be.
I sink in life's alarms
when by myself I stand;
imprison me within thine arms,
and strong shall be my hand.. My heart is weak and poor
until it master find;
it has no spring of action sure,
it varies with the wind.
It cannot freely move
till thou hast wrought its chain;
enslave it with thy matchless love,
and deathless it shall reign.. My power is faint and low
till I have learned to serve;
it lacks the needed fire to glow,
it lacks the breeze to nerve.
It cannot drive the world
until itself be driven;
its flag can only be unfurled
when thou shalt breathe from heaven.. My will is not my own
till thou hast made it thine;
if it would reach a monarch's throne,
it must its crown resign.
It only stands unbent
amid the clashing strife,
when on thy bosom it has leant,
and found in thee its life."
605,421,,
606,422," Jesus, Thine All-Victorious Love",". Jesus, thine all-victorious love
shed in my heart abroad;
then shall my feet no longer rove,
rooted and fixed in God.. O that in me the sacred fire
might now begin to glow;
burn up the dross of base desire
and make the mountains flow!. O that it now from heaven might fall
and all my sins consume!
Come, Holy Ghost, for thee I call,
Spirit of burning, come!. Refining fire, go through my heart,
illuminate my soul;
scatter thy life through every part
and sanctify the whole."
607,422,,
608,423, Finding Rest in God,
609,424, Must Jesus Bear the Cross Alone,". Must Jesus bear the cross alone,
and all the world go free?
No, there's a cross for everyone,
and there's a cross for me.. How happy are the saints above,
who once went sorrowing here!
But now they taste unmingled love,
and joy without a tear.. The consecrated cross I'll bear
till death shall set me free;
and then go home my crown to wear,
for there's a crown for me."
610,424,,
611,425, O Crucified Redeemer,
612,426, Behold a Broken World,
613,426,,
